CustomerID,Age,Subscription,Churned
2632,26,Premium,0
2633,50,Basic,1
2634,58,Standard,0
2635,42,Standard,1
2636,65,Premium,0
2637,30,Basic,0
2638,26,Standard,0
2639,70,Premium,0
2640,30,Basic,0
2641,48,Standard,1
2642,58,Basic,1
2643,28,Standard,0
2644,21,Basic,0
2645,51,Premium,0
2646,55,Premium,1
2647,63,Premium,0
2648,21,Premium,0
2649,55,Basic,0
2650,36,Basic,0
2651,23,Premium,1
2652,51,Basic,0
2653,35,Basic,0
2654,30,Basic,0
2655,58,Premium,0
2656,40,Basic,0
2657,36,Basic,0
2658,62,Basic,0
2659,28,Premium,0
2660,18,Premium,0
2661,41,Basic,0
2662,71,Standard,1
2663,24,Standard,0
2664,42,Basic,0
2665,38,Standard,0
2666,32,Premium,0
2667,18,Basic,0
2668,29,Premium,1
2669,75,Premium,0
2670,24,Premium,0
2671,32,Premium,1
2672,38,Standard,0
2673,36,Basic,1
2674,46,Premium,0
2675,42,Basic,1
2676,50,Basic,1
2677,66,Premium,1
2678,49,Standard,1
2679,66,Basic,1
2680,52,Premium,1
2681,61,Basic,0
2682,55,Basic,0
2683,43,Premium,0
2684,28,Basic,1
2685,52,Premium,1
2686,25,Basic,1
2687,63,Standard,1
2688,31,Basic,0
2689,27,Basic,0
2690,19,Standard,0
2691,63,Standard,0
2692,26,Standard,0
2693,20,Premium,1
2694,38,Basic,1
2695,43,Premium,0
2696,25,Premium,0
2697,65,Standard,0
2698,19,Standard,0
2699,23,Standard,0
2700,45,Premium,0
2701,70,Standard,0
2702,46,Standard,0
2703,43,Standard,1
2704,42,Standard,0
2705,29,Standard,0
2706,22,Premium,0
2707,51,Standard,0
2708,65,Basic,0
2709,54,Premium,1
2710,32,Premium,0
2711,61,Standard,0
2712,53,Standard,0
2713,32,Premium,0
2714,60,Premium,0
2715,65,Basic,0
2716,40,Standard,1
2717,23,Standard,1
2718,63,Standard,1
2719,67,Premium,0
2720,61,Basic,0
2721,60,Premium,1
2722,62,Premium,0
2723,38,Premium,0
2724,40,Basic,0
2725,60,Standard,0
2726,72,Premium,0
2727,33,Basic,0
2728,64,Basic,0
2729,70,Basic,1
2730,32,Premium,0
2731,42,Standard,0
2732,53,Premium,0
2733,28,Basic,0
2734,68,Standard,0
2735,32,Standard,1
2736,21,Standard,0
2737,38,Basic,1
2738,30,Basic,0
2739,39,Basic,0
2740,36,Standard,1
2741,51,Basic,0
2742,31,Basic,0
2743,21,Basic,0
2744,65,Standard,0
2745,70,Basic,0
2746,69,Premium,0
2747,63,Basic,0
2748,44,Standard,0
2749,46,Standard,1
2750,64,Premium,1
2751,45,Premium,1
2752,52,Basic,0
2753,25,Standard,1
2754,33,Basic,0
2755,59,Premium,1
2756,53,Premium,0
2757,47,Premium,0
2758,35,Basic,1
2759,19,Premium,0
2760,66,Standard,0
2761,30,Basic,1
2762,21,Premium,1
2763,43,Standard,1
2764,42,Premium,0
2765,47,Premium,0
2766,28,Basic,0
2767,24,Premium,0
2768,48,Basic,0
2769,61,Basic,0
2770,27,Premium,0
2771,56,Standard,0
2772,30,Basic,1
2773,48,Premium,1
2774,24,Standard,1
2775,73,Standard,1
2776,66,Premium,0
2777,59,Standard,1
2778,59,Premium,0
2779,73,Premium,1
2780,53,Premium,1
2781,37,Standard,1
2782,21,Premium,0
2783,71,Premium,0
2784,24,Basic,0
2785,71,Standard,0
2786,18,Premium,0
2787,61,Standard,0
2788,73,Premium,0
2789,62,Basic,0
2790,59,Premium,1
2791,64,Premium,0
2792,30,Premium,0
2793,72,Standard,1
2794,39,Basic,0
2795,71,Premium,1
2796,38,Premium,0
2797,39,Premium,0
2798,45,Basic,0
2799,26,Standard,0
2800,43,Basic,0
2801,26,Basic,0
2802,32,Premium,0
2803,27,Standard,0
2804,41,Premium,0
2805,75,Basic,0
2806,74,Standard,0
2807,59,Basic,0
2808,25,Premium,0
2809,41,Basic,0
2810,33,Basic,0
2811,66,Standard,1
2812,43,Basic,0
2813,44,Standard,1
2814,54,Standard,1
2815,21,Basic,0
2816,67,Basic,0
2817,41,Premium,1
2818,36,Standard,1
2819,53,Standard,0
2820,56,Standard,1
2821,27,Basic,1
2822,42,Premium,0
2823,35,Premium,1
2824,36,Standard,0
2825,53,Standard,0
2826,27,Premium,1
2827,50,Premium,1
2828,72,Premium,0
2829,67,Premium,0
2830,22,Standard,0
2831,64,Basic,1
2832,66,Basic,0
2833,52,Premium,1
2834,61,Standard,1
2835,51,Basic,0
2836,50,Basic,0
2837,72,Standard,0
2838,38,Premium,0
2839,34,Premium,0
2840,39,Premium,0
2841,65,Standard,0
2842,54,Basic,0
2843,32,Basic,0
2844,52,Standard,0
2845,45,Premium,0
2846,24,Basic,0
2847,49,Premium,0
2848,28,Standard,0
2849,27,Basic,0
2850,26,Basic,1
2851,31,Premium,0
2852,30,Basic,0
2853,74,Premium,1
2854,42,Basic,0
2855,19,Standard,0
2856,52,Standard,1
2857,24,Basic,1
2858,38,Basic,1
2859,35,Basic,1
2860,20,Standard,0
2861,59,Basic,0
2862,71,Standard,0
2863,56,Basic,0
2864,58,Premium,0
2865,66,Premium,1
2866,28,Standard,0
2867,56,Standard,0
2868,41,Standard,1
2869,63,Premium,1
2870,36,Premium,0
2871,21,Basic,1
2872,43,Premium,1
2873,55,Standard,0
2874,59,Basic,0
2875,49,Standard,0
2876,56,Premium,0
2877,62,Standard,0
2878,63,Premium,1
2879,53,Standard,1
2880,57,Standard,1
2881,54,Standard,1
2882,50,Basic,1
2883,53,Premium,0
2884,20,Premium,0
2885,26,Basic,1
2886,25,Premium,0
2887,50,Premium,0
2888,23,Premium,0
2889,58,Premium,1
2890,56,Basic,0
2891,21,Premium,1
2892,30,Basic,0
2893,66,Premium,0
2894,19,Basic,0
2895,22,Premium,1
2896,61,Standard,0
2897,44,Standard,1
2898,49,Standard,0
2899,38,Premium,0
2900,25,Basic,0
2901,55,Basic,0
2902,25,Basic,0
2903,67,Basic,0
2904,20,Premium,1
2905,71,Premium,0
2906,61,Premium,0
2907,75,Premium,1
2908,20,Basic,0
2909,39,Standard,0
2910,23,Basic,0
2911,19,Basic,0
2912,40,Basic,0
2913,61,Premium,1
2914,19,Standard,0
2915,55,Standard,0
2916,34,Premium,0
2917,52,Premium,1
2918,51,Basic,0
2919,40,Premium,1
2920,47,Basic,1
2921,69,Standard,1
2922,25,Standard,1
2923,39,Standard,0
2924,61,Standard,1
2925,75,Premium,0
2926,53,Premium,1
2927,22,Standard,0
2928,30,Premium,1
2929,46,Standard,0
2930,48,Basic,0
2931,64,Premium,1
2932,74,Premium,0
2933,72,Premium,0
2934,33,Premium,0
2935,59,Standard,1
2936,47,Standard,0
2937,74,Premium,0
2938,72,Premium,0
2939,33,Standard,0
2940,29,Basic,1
2941,34,Basic,1
2942,33,Premium,0
2943,29,Standard,0
2944,25,Premium,1
2945,37,Basic,0
2946,20,Basic,0
2947,33,Premium,0
2948,47,Standard,0
2949,62,Premium,0
2950,40,Basic,0
2951,45,Basic,0
2952,68,Basic,0
2953,57,Premium,1
2954,71,Premium,0
2955,22,Premium,1
2956,37,Basic,0
2957,57,Premium,1
2958,73,Standard,1
2959,61,Premium,1
2960,18,Premium,1
2961,74,Premium,0
2962,47,Basic,0
2963,38,Premium,0
2964,37,Standard,0
2965,23,Standard,0
2966,39,Basic,1
2967,35,Basic,0
2968,25,Standard,0
2969,56,Basic,1
2970,49,Premium,0
2971,50,Standard,0
2972,70,Standard,1
2973,33,Premium,0
2974,29,Standard,0
2975,55,Premium,1
2976,69,Premium,1
2977,51,Standard,1
2978,31,Standard,0
2979,53,Standard,1
2980,50,Premium,0
2981,40,Standard,0
2982,67,Standard,0
2983,62,Basic,0
2984,19,Basic,0
2985,58,Premium,0
2986,38,Premium,0
2987,19,Premium,0
2988,44,Standard,1
2989,74,Premium,0
2990,26,Standard,0
2991,18,Premium,0
2992,28,Premium,0
2993,20,Basic,0
2994,69,Premium,0
2995,40,Standard,0
2996,43,Standard,1
2997,21,Basic,0
2998,35,Standard,0
2999,72,Premium,0
3000,23,Standard,0
3001,52,Basic,0
3002,39,Standard,0
3003,60,Premium,0
3004,32,Standard,1
3005,39,Premium,1
3006,54,Standard,0
3007,69,Standard,1
3008,59,Basic,0
3009,29,Basic,1
3010,64,Standard,0
3011,66,Basic,0
3012,59,Standard,1
3013,55,Basic,1
3014,35,Standard,1
3015,62,Basic,0
3016,52,Premium,1
3017,47,Basic,1
3018,41,Standard,0
3019,59,Standard,0
3020,47,Standard,0
3021,31,Premium,1
3022,23,Standard,0
3023,20,Premium,0
3024,33,Basic,0
3025,24,Basic,0
3026,69,Standard,0
3027,31,Standard,0
3028,26,Standard,1
3029,32,Standard,0
3030,38,Basic,1
3031,52,Basic,0
3032,19,Premium,0
3033,44,Premium,0
3034,19,Basic,0
3035,52,Premium,0
3036,35,Standard,1
3037,31,Basic,0
3038,37,Premium,0
3039,35,Standard,0
3040,27,Standard,0
3041,42,Standard,1
3042,19,Premium,0
3043,42,Standard,0
3044,71,Premium,0
3045,50,Basic,0
3046,53,Premium,0
3047,48,Premium,0
3048,31,Basic,0
3049,18,Basic,0
3050,63,Premium,0
3051,33,Standard,1
3052,71,Standard,0
3053,63,Premium,1
3054,69,Premium,1
3055,20,Basic,0
3056,52,Premium,0
3057,58,Premium,0
3058,23,Premium,1
3059,42,Standard,0
3060,30,Premium,0
3061,70,Premium,0
3062,51,Standard,1
3063,25,Basic,0
3064,38,Basic,0
3065,51,Premium,0
3066,21,Premium,0
3067,42,Standard,0
3068,32,Standard,1
3069,21,Basic,1
3070,62,Standard,1
3071,29,Basic,0
3072,49,Standard,0
3073,49,Standard,0
3074,45,Basic,0
3075,30,Standard,0
3076,48,Basic,0
3077,31,Basic,0
3078,37,Basic,0
3079,35,Premium,0
3080,46,Premium,1
3081,23,Basic,0
3082,49,Standard,1
3083,46,Standard,1
3084,60,Basic,0
3085,19,Standard,0
3086,40,Standard,0
3087,36,Basic,1
3088,48,Standard,0
3089,68,Standard,1
3090,22,Basic,0
3091,36,Basic,1
3092,51,Basic,1
3093,27,Premium,0
3094,42,Standard,0
3095,19,Premium,0
3096,28,Basic,0
3097,67,Premium,0
3098,48,Premium,1
3099,73,Premium,0
3100,32,Basic,1
3101,26,Premium,1
3102,40,Standard,0
3103,36,Basic,1
3104,26,Basic,0
3105,52,Standard,1
3106,38,Basic,0
3107,26,Basic,0
3108,45,Standard,0
3109,63,Premium,0
3110,68,Premium,0
3111,24,Standard,0
3112,33,Premium,0
3113,33,Premium,1
3114,50,Premium,0
3115,21,Basic,0
3116,21,Basic,0
3117,56,Basic,1
3118,57,Premium,1
3119,34,Basic,0
3120,54,Standard,0
3121,56,Basic,0
3122,69,Basic,0
3123,46,Standard,1
3124,69,Premium,0
3125,53,Basic,1
3126,55,Standard,0
3127,56,Standard,1
3128,67,Standard,0
3129,54,Basic,1
3130,69,Premium,1
3131,52,Premium,1
3132,24,Premium,0
3133,44,Standard,0
3134,45,Basic,0
3135,39,Standard,0
3136,31,Basic,0
3137,24,Standard,0
3138,54,Premium,0
3139,39,Premium,0
3140,22,Standard,0
3141,72,Basic,0
3142,19,Premium,0
3143,44,Premium,0
3144,38,Premium,0
3145,71,Basic,0
3146,55,Premium,1
3147,32,Standard,1
3148,38,Standard,1
3149,27,Basic,1
3150,40,Basic,0
3151,75,Basic,0
3152,73,Standard,0
3153,56,Standard,0
3154,22,Premium,0
3155,18,Basic,0
3156,30,Premium,0
3157,38,Standard,0
3158,43,Premium,1
3159,67,Premium,0
3160,62,Standard,0
3161,38,Standard,0
3162,70,Standard,0
3163,35,Standard,0
3164,54,Standard,1
3165,62,Basic,0
3166,49,Standard,0
3167,53,Basic,0
3168,34,Standard,0
3169,52,Standard,1
3170,66,Premium,0
3171,28,Basic,1
3172,38,Premium,1
3173,69,Standard,1
3174,72,Premium,0
3175,70,Basic,0
3176,43,Standard,0
3177,21,Standard,0
3178,51,Premium,1
3179,69,Basic,1
3180,65,Basic,1
3181,35,Basic,1
3182,57,Standard,0
3183,52,Standard,0
3184,58,Premium,0
3185,46,Premium,1
3186,69,Basic,1
3187,46,Premium,0
3188,55,Basic,1
3189,59,Standard,1
3190,38,Premium,1
3191,59,Basic,1
3192,30,Standard,0
3193,66,Standard,0
3194,58,Premium,0
3195,34,Basic,0
3196,73,Premium,0
3197,26,Standard,0
3198,58,Basic,1
3199,18,Basic,0
3200,19,Standard,1
3201,65,Basic,0
3202,46,Standard,0
3203,50,Basic,0
3204,27,Basic,0
3205,67,Premium,0
3206,75,Basic,0
3207,57,Premium,0
3208,38,Basic,0
3209,45,Standard,0
3210,28,Premium,1
3211,72,Standard,0
3212,51,Basic,0
3213,25,Basic,1
3214,39,Premium,0
3215,25,Standard,1
3216,66,Premium,1
3217,32,Standard,1
3218,34,Basic,0
3219,40,Standard,1
3220,41,Premium,1
3221,62,Premium,0
3222,36,Premium,0
3223,22,Standard,0
3224,49,Standard,1
3225,61,Premium,0
3226,18,Standard,1
3227,40,Basic,0
3228,54,Premium,1
3229,25,Premium,0
3230,30,Premium,0
3231,25,Standard,0
3232,74,Standard,0
3233,40,Standard,0
3234,60,Standard,0
3235,18,Standard,0
3236,62,Premium,1
3237,68,Basic,1
3238,41,Standard,0
3239,52,Standard,0
3240,41,Standard,0
3241,34,Basic,1
3242,22,Basic,0
3243,37,Basic,0
3244,38,Premium,0
3245,57,Basic,1
3246,75,Premium,0
3247,48,Premium,1
3248,63,Standard,0
3249,53,Premium,0
3250,28,Premium,0
3251,69,Standard,0
3252,32,Standard,0
3253,36,Basic,0
3254,24,Basic,0
3255,68,Basic,0
3256,45,Basic,0
3257,68,Premium,1
3258,60,Basic,0
3259,75,Standard,0
3260,22,Premium,0
3261,22,Basic,0
3262,47,Basic,0
3263,71,Basic,0
3264,49,Basic,0
3265,25,Basic,0
3266,27,Premium,1
3267,55,Premium,0
3268,64,Basic,0
3269,49,Basic,0
3270,65,Standard,0
3271,45,Basic,1
3272,34,Standard,0
3273,48,Standard,0
3274,25,Premium,0
3275,57,Basic,0
3276,42,Premium,0
3277,26,Standard,0
3278,19,Standard,0
3279,32,Premium,0
3280,67,Basic,0
3281,20,Standard,0
3282,66,Basic,0
3283,53,Premium,1
3284,21,Standard,0
3285,31,Standard,0
3286,58,Premium,0
3287,58,Premium,0
3288,42,Premium,0
3289,75,Premium,1
3290,72,Premium,1
3291,67,Premium,0
3292,27,Basic,0
3293,38,Standard,0
3294,53,Basic,0
3295,29,Basic,1
3296,44,Standard,0
3297,57,Basic,0
3298,19,Premium,0
3299,71,Standard,0
3300,30,Standard,1
3301,70,Standard,0
3302,49,Basic,0
3303,48,Premium,0
3304,33,Standard,1
3305,49,Standard,1
3306,49,Premium,0
3307,51,Basic,0
3308,28,Standard,0
3309,27,Basic,0
3310,32,Premium,0
3311,34,Basic,0
3312,57,Basic,0
3313,35,Basic,0
3314,72,Premium,1
3315,26,Premium,0
3316,42,Basic,0
3317,57,Basic,0
3318,31,Premium,0
3319,75,Standard,0
3320,42,Standard,1
3321,67,Standard,0
3322,39,Basic,1
3323,69,Basic,0
3324,47,Basic,0
3325,37,Basic,0
3326,38,Basic,0
3327,61,Standard,0
3328,49,Premium,1
3329,68,Standard,1
3330,63,Standard,1
3331,66,Basic,1
3332,73,Standard,1
3333,38,Standard,0
3334,52,Standard,0
3335,75,Standard,0
3336,49,Basic,0
3337,47,Premium,1
3338,72,Standard,0
3339,56,Premium,0
3340,66,Basic,1
3341,29,Standard,0
3342,58,Premium,0
3343,64,Standard,1
3344,35,Premium,1
3345,38,Basic,0
3346,30,Basic,1
3347,38,Standard,1
3348,25,Basic,1
3349,63,Basic,1
3350,57,Standard,0
3351,63,Premium,0
3352,24,Premium,0
3353,40,Basic,0
3354,61,Basic,0
3355,49,Premium,0
3356,28,Standard,0
3357,39,Basic,0
3358,39,Standard,0
3359,60,Premium,1
3360,42,Basic,0
3361,39,Basic,0
3362,45,Premium,0
3363,46,Premium,0
3364,30,Premium,1
3365,35,Basic,0
3366,19,Premium,0
3367,46,Premium,0
3368,38,Basic,0
3369,32,Premium,0
3370,69,Premium,0
3371,44,Basic,0
3372,67,Standard,1
3373,48,Standard,0
3374,32,Premium,0
3375,68,Premium,0
3376,40,Basic,0
3377,41,Basic,0
3378,61,Standard,0
3379,30,Premium,1
3380,39,Premium,0
3381,60,Standard,1
3382,54,Basic,0
3383,50,Basic,1
3384,73,Basic,0
3385,20,Standard,1
3386,71,Basic,0
3387,36,Premium,1
3388,40,Premium,1
3389,46,Standard,0
3390,47,Basic,0
3391,56,Standard,1
3392,61,Standard,0
3393,64,Standard,0
3394,42,Standard,1
3395,54,Basic,0
3396,64,Basic,0
3397,25,Standard,0
3398,59,Premium,1
3399,75,Premium,0
3400,33,Premium,0
3401,25,Standard,0
3402,18,Standard,1
3403,61,Basic,0
3404,22,Standard,0
3405,20,Basic,0
3406,18,Standard,1
3407,21,Basic,1
3408,57,Basic,0
3409,52,Basic,0
3410,49,Basic,1
3411,59,Premium,0
3412,51,Standard,0
3413,60,Basic,1
3414,42,Standard,1
3415,27,Standard,0
3416,38,Basic,0
3417,63,Standard,0
3418,56,Premium,0
3419,44,Standard,1
3420,44,Standard,1
3421,19,Premium,1
3422,58,Premium,0
3423,65,Premium,0
3424,30,Standard,0
3425,26,Standard,0
3426,69,Standard,1
3427,53,Basic,0
3428,39,Standard,0
3429,59,Premium,0
3430,43,Premium,1
3431,75,Basic,1
3432,71,Standard,1
3433,29,Basic,0
3434,34,Premium,0
3435,31,Basic,0
3436,31,Standard,0
3437,74,Standard,0
3438,51,Standard,0
3439,70,Basic,0
3440,74,Standard,0
3441,37,Basic,0
3442,28,Premium,0
3443,33,Basic,0
3444,68,Premium,0
3445,48,Premium,0
3446,72,Standard,0
3447,23,Standard,1
3448,73,Premium,1
3449,36,Premium,0
3450,54,Premium,0
3451,75,Premium,0
3452,21,Premium,1
3453,64,Basic,1
3454,21,Premium,0
3455,37,Basic,0
3456,27,Basic,0
3457,41,Premium,0
3458,71,Standard,0
3459,52,Standard,0
3460,43,Standard,0
3461,54,Basic,0
3462,55,Premium,1
3463,38,Standard,1
3464,71,Basic,0
3465,57,Premium,0
3466,56,Basic,0
3467,38,Standard,0
3468,27,Standard,0
3469,55,Premium,0
3470,63,Premium,1
3471,21,Premium,0
3472,74,Premium,0
3473,62,Basic,0
3474,37,Premium,0
3475,34,Basic,0
3476,72,Standard,1
3477,24,Premium,1
3478,21,Standard,0
3479,46,Premium,0
3480,31,Basic,1
3481,20,Standard,0
3482,41,Premium,1
3483,54,Premium,0
3484,33,Standard,0
3485,75,Premium,0
3486,72,Standard,0
3487,69,Premium,1
3488,21,Premium,0
3489,73,Standard,0
3490,41,Premium,0
3491,51,Standard,1
3492,47,Basic,0
3493,35,Standard,1
3494,36,Basic,0
3495,48,Premium,0
3496,36,Premium,0
3497,66,Basic,0
3498,63,Premium,0
3499,36,Basic,0
3500,39,Standard,0
3501,41,Standard,0
3502,62,Premium,0
3503,29,Premium,0
3504,47,Premium,1
3505,75,Standard,0
3506,55,Premium,1
3507,70,Standard,0
3508,48,Standard,0
3509,53,Basic,0
3510,36,Basic,0
3511,65,Premium,0
3512,62,Basic,0
3513,53,Basic,0
3514,47,Basic,0
3515,72,Standard,1
3516,66,Standard,1
3517,72,Basic,0
3518,50,Basic,0
3519,35,Basic,1
3520,69,Basic,1
3521,66,Premium,0
3522,45,Basic,0
3523,64,Standard,1
3524,28,Premium,1
3525,74,Premium,0
3526,71,Standard,0
3527,62,Basic,1
3528,50,Basic,1
3529,34,Standard,1
3530,23,Premium,1
3531,21,Standard,0
3532,37,Basic,1
3533,65,Basic,0
3534,64,Basic,1
3535,44,Basic,0
3536,32,Basic,1
3537,23,Basic,0
3538,64,Premium,0
3539,31,Premium,0
3540,28,Basic,0
3541,56,Premium,1
3542,26,Standard,1
3543,43,Basic,0
3544,33,Standard,0
3545,22,Standard,1
3546,74,Basic,1
3547,69,Basic,1
3548,27,Premium,1
3549,67,Standard,1
3550,20,Premium,0
3551,30,Basic,1
3552,60,Basic,0
3553,66,Premium,1
3554,47,Premium,1
3555,71,Basic,0
3556,62,Standard,0
3557,23,Basic,0
3558,34,Basic,0
3559,62,Standard,0
3560,68,Premium,1
3561,70,Standard,0
3562,36,Premium,0
3563,59,Basic,1
3564,52,Basic,1
3565,63,Standard,0
3566,43,Basic,1
3567,68,Premium,0
3568,22,Standard,0
3569,46,Standard,0
3570,54,Basic,0
3571,37,Premium,0
3572,66,Standard,1
3573,38,Basic,1
3574,27,Premium,0
3575,22,Standard,0
3576,53,Premium,0
3577,23,Standard,1
3578,43,Premium,1
3579,21,Premium,0
3580,56,Premium,0
3581,56,Premium,0
3582,67,Standard,0
3583,52,Basic,0
3584,18,Basic,0
3585,41,Standard,0
3586,74,Premium,0
3587,53,Standard,0
3588,23,Premium,0
3589,58,Basic,1
3590,71,Basic,1
3591,63,Basic,1
3592,61,Standard,1
3593,74,Basic,0
3594,48,Basic,0
3595,37,Standard,1
3596,41,Premium,0
3597,42,Standard,0
3598,53,Basic,0
3599,38,Premium,0
3600,47,Premium,0
3601,41,Premium,0
3602,61,Premium,1
3603,59,Basic,0
3604,47,Standard,1
3605,39,Premium,0
3606,45,Premium,1
3607,24,Premium,0
3608,52,Standard,0
3609,72,Premium,0
3610,45,Standard,0
3611,31,Basic,0
3612,73,Standard,0
3613,27,Standard,0
3614,33,Premium,0
3615,33,Basic,1
3616,71,Premium,1
3617,48,Standard,0
3618,59,Premium,0
3619,42,Basic,1
3620,30,Standard,0
3621,23,Basic,0
3622,61,Standard,0
3623,26,Basic,0
3624,62,Premium,0
3625,53,Premium,0
3626,73,Basic,0
3627,60,Standard,0
3628,37,Basic,1
3629,35,Basic,0
3630,75,Basic,0
3631,60,Premium,0
3632,74,Premium,0
3633,38,Standard,0
3634,21,Basic,0
3635,67,Standard,0
3636,50,Basic,0
3637,44,Basic,0
3638,24,Basic,0
3639,23,Standard,1
3640,32,Standard,0
3641,35,Standard,0
3642,49,Standard,0
3643,73,Premium,0
3644,28,Premium,1
3645,37,Premium,0
3646,41,Standard,0
3647,32,Premium,0
3648,65,Basic,0
3649,24,Premium,0
3650,38,Standard,0
3651,59,Standard,0
3652,43,Standard,1
3653,61,Basic,0
3654,73,Standard,0
3655,31,Basic,1
3656,74,Premium,1
3657,54,Standard,0
3658,75,Premium,0
3659,38,Basic,1
3660,35,Basic,0
3661,22,Basic,0
3662,20,Standard,1
3663,40,Standard,0
3664,43,Basic,0
3665,54,Basic,0
3666,41,Premium,0
3667,66,Basic,1
3668,36,Premium,0
3669,68,Standard,1
3670,42,Standard,0
3671,38,Standard,0
3672,29,Premium,0
3673,74,Premium,1
3674,58,Standard,1
3675,50,Standard,0
3676,67,Premium,0
3677,70,Premium,0
3678,21,Premium,1
3679,59,Standard,0
3680,74,Standard,0
3681,24,Standard,0
3682,39,Basic,0
3683,72,Premium,0
3684,50,Standard,0
3685,34,Basic,1
3686,41,Basic,0
3687,51,Standard,0
3688,45,Basic,0
3689,75,Premium,0
3690,60,Standard,1
3691,58,Basic,0
3692,56,Premium,0
3693,39,Premium,0
3694,66,Basic,0
3695,34,Premium,0
3696,51,Premium,0
3697,23,Basic,0
3698,63,Premium,1
3699,23,Standard,0
3700,51,Basic,0
3701,18,Basic,1
3702,27,Standard,0
3703,38,Standard,0
3704,22,Premium,0
3705,19,Standard,0
3706,39,Basic,0
3707,65,Standard,0
3708,74,Premium,1
3709,19,Premium,0
3710,27,Standard,0
3711,51,Basic,0
3712,33,Standard,0
3713,65,Premium,0
3714,68,Premium,0
3715,56,Standard,0
3716,39,Basic,1
3717,29,Standard,0
3718,41,Standard,1
3719,64,Premium,1
3720,57,Basic,0
3721,55,Standard,1
3722,27,Premium,1
3723,52,Premium,0
3724,68,Basic,1
3725,66,Standard,0
3726,49,Basic,0
3727,24,Premium,1
3728,38,Premium,0
3729,37,Basic,0
3730,43,Premium,0
3731,21,Standard,1
3732,63,Standard,1
3733,69,Basic,0
3734,39,Standard,1
3735,32,Standard,0
3736,73,Premium,0
3737,57,Basic,0
3738,38,Basic,1
3739,32,Basic,0
3740,39,Standard,0
3741,69,Basic,1
3742,45,Basic,1
3743,31,Basic,0
3744,44,Basic,0
3745,58,Basic,1
3746,57,Standard,1
3747,75,Premium,0
3748,45,Basic,1
3749,43,Standard,1
3750,66,Basic,1
3751,19,Premium,1
3752,42,Basic,0
3753,73,Basic,0
3754,20,Basic,0
3755,25,Basic,0
3756,61,Standard,1
3757,50,Basic,1
3758,59,Standard,0
3759,69,Basic,0
3760,52,Basic,0
3761,23,Basic,0
3762,56,Basic,0
3763,69,Standard,0
3764,40,Standard,0
3765,42,Premium,0
3766,67,Standard,0
3767,60,Premium,1
3768,36,Premium,0
3769,22,Premium,0
3770,68,Premium,0
3771,28,Premium,0
3772,73,Standard,1
3773,29,Basic,0
3774,27,Basic,1
3775,25,Standard,0
3776,41,Standard,0
3777,45,Premium,0
3778,58,Basic,1
3779,53,Premium,0
3780,54,Premium,1
3781,38,Premium,0
3782,25,Premium,0
3783,72,Basic,1
3784,26,Basic,1
3785,64,Premium,0
3786,32,Standard,0
3787,65,Standard,0
3788,63,Basic,0
3789,57,Basic,1
3790,35,Standard,0
3791,59,Standard,0
3792,37,Premium,1
3793,23,Premium,1
3794,29,Premium,0
3795,19,Standard,1
3796,24,Standard,0
3797,33,Standard,0
3798,20,Standard,1
3799,62,Standard,0
3800,20,Premium,0
3801,44,Standard,0
3802,67,Basic,1
3803,60,Basic,0
3804,57,Basic,0
3805,55,Standard,0
3806,50,Standard,0
3807,45,Standard,0
3808,18,Basic,1
3809,72,Standard,0
3810,25,Basic,0
3811,54,Premium,0
3812,49,Standard,0
3813,65,Premium,1
3814,60,Basic,0
3815,54,Standard,0
3816,21,Basic,0
3817,47,Premium,0
3818,23,Basic,0
3819,63,Premium,1
3820,71,Standard,0
3821,36,Premium,1
3822,49,Premium,0
3823,26,Premium,0
3824,29,Basic,0
3825,28,Standard,1
3826,63,Premium,0
3827,72,Premium,0
3828,33,Standard,0
3829,18,Basic,1
3830,62,Premium,0
3831,72,Standard,0
3832,70,Premium,1
3833,38,Basic,1
3834,47,Premium,0
3835,30,Premium,0
3836,51,Premium,0
3837,21,Premium,0
3838,45,Premium,1
3839,55,Standard,0
3840,75,Basic,1
3841,48,Standard,0
3842,72,Standard,0
3843,44,Basic,0
3844,22,Basic,1
3845,42,Basic,0
3846,20,Basic,0
3847,50,Premium,0
3848,21,Basic,1
3849,42,Standard,1
3850,37,Basic,0
3851,51,Standard,0
3852,43,Standard,1
3853,22,Premium,1
3854,52,Premium,0
3855,45,Basic,0
3856,46,Premium,0
3857,26,Basic,0
3858,69,Basic,1
3859,55,Standard,0
3860,67,Basic,0
3861,23,Premium,0
3862,36,Premium,1
3863,61,Premium,0
3864,74,Standard,0
3865,28,Standard,0
3866,19,Standard,0
3867,64,Premium,0
3868,61,Basic,1
3869,61,Standard,0
3870,26,Basic,0
3871,38,Basic,0
3872,41,Premium,0
3873,51,Premium,0
3874,39,Basic,0
3875,20,Basic,0
3876,29,Standard,0
3877,45,Premium,1
3878,47,Basic,0
3879,43,Basic,0
3880,65,Premium,0
3881,38,Premium,1
3882,45,Premium,0
3883,73,Basic,1
3884,43,Basic,0
3885,50,Premium,1
3886,38,Premium,0
3887,52,Standard,0
3888,69,Premium,0
3889,51,Basic,0
3890,58,Standard,1
3891,68,Basic,0
3892,64,Standard,1
3893,35,Standard,0
3894,75,Premium,0
3895,28,Standard,0
3896,74,Premium,0
3897,40,Standard,1
3898,65,Standard,0
3899,39,Basic,0
3900,34,Premium,1
3901,22,Standard,0
3902,61,Standard,0
